Date,Open,High,Low,Close,Adj Close,Volume
2018-06-07,297.000000,306.450012,295.600006,305.299988,305.299988,1363470
2018-06-08,306.799988,315.000000,302.600006,310.049988,310.049988,1468816
2018-06-11,311.799988,313.899994,307.049988,309.850006,309.850006,1007575
2018-06-12,310.000000,313.500000,307.100006,308.000000,308.000000,497309
2018-06-13,308.200012,311.000000,307.000000,308.149994,308.149994,519926
2018-06-14,308.450012,309.700012,303.899994,305.750000,305.750000,464091
2018-06-15,306.000000,307.750000,300.750000,303.200012,303.200012,470004
2018-06-18,303.549988,310.799988,302.049988,308.750000,308.750000,681093
2018-06-19,309.000000,312.649994,303.450012,304.649994,304.649994,834498
2018-06-20,304.700012,308.299988,304.000000,305.600006,305.600006,427023
2018-06-21,306.200012,308.549988,305.549988,306.549988,306.549988,299929
2018-06-22,308.450012,308.899994,303.200012,308.149994,308.149994,400433
2018-06-25,308.149994,308.149994,288.000000,289.850006,289.850006,1375019
2018-06-26,289.700012,289.700012,275.399994,277.350006,277.350006,2005780
2018-06-27,279.000000,279.500000,270.100006,271.200012,271.200012,1308895
2018-06-28,271.200012,272.450012,262.500000,263.899994,263.899994,1266377
2018-06-29,265.000000,270.500000,263.000000,269.299988,269.299988,1674053
2018-07-02,276.000000,277.000000,266.100006,267.250000,267.250000,1208787
2018-07-03,268.100006,272.000000,267.549988,269.500000,269.500000,1812909
2018-07-04,269.600006,271.399994,265.799988,267.000000,267.000000,776527
2018-07-05,264.000000,264.000000,252.550003,261.500000,261.500000,1464421
2018-07-06,261.600006,273.000000,261.600006,271.149994,271.149994,1277833
2018-07-09,273.500000,276.899994,272.399994,273.350006,273.350006,767978
2018-07-10,276.799988,276.899994,273.200012,275.399994,275.399994,464022
2018-07-11,277.000000,277.100006,267.200012,267.850006,267.850006,701287
2018-07-12,269.950012,271.899994,265.500000,266.500000,266.500000,714458
2018-07-13,267.799988,269.299988,263.299988,264.149994,264.149994,636806
2018-07-16,261.149994,261.799988,250.750000,251.550003,251.550003,1599394
2018-07-17,254.399994,259.000000,252.300003,257.600006,257.600006,1429516
2018-07-18,259.899994,259.899994,247.550003,251.949997,251.949997,803100
2018-07-19,253.800003,257.750000,251.350006,252.449997,252.449997,638977
2018-07-20,252.449997,254.000000,251.199997,253.399994,253.399994,410202
2018-07-23,255.300003,259.299988,251.350006,258.250000,258.250000,559578
2018-07-24,259.299988,263.750000,257.700012,259.200012,259.200012,688105
2018-07-25,259.500000,261.750000,256.100006,257.299988,257.299988,557669
2018-07-26,258.149994,262.950012,257.500000,258.500000,258.500000,1161859
2018-07-27,259.649994,269.100006,258.649994,267.700012,267.700012,1121941
2018-07-30,269.350006,271.700012,266.250000,267.299988,267.299988,589717
2018-07-31,268.600006,270.500000,262.500000,264.149994,264.149994,764757
2018-08-01,248.000000,267.299988,248.000000,264.950012,264.950012,3249106
2018-08-02,264.500000,266.100006,258.899994,260.950012,260.950012,1001648
2018-08-03,262.600006,263.799988,257.700012,258.750000,258.750000,743398
2018-08-06,260.950012,261.850006,253.149994,254.699997,254.699997,842806
2018-08-07,255.000000,255.949997,251.000000,251.850006,251.850006,1220335
2018-08-08,253.050003,258.399994,252.100006,255.000000,255.000000,879631
2018-08-09,257.000000,260.500000,255.000000,257.500000,257.500000,586850
2018-08-10,261.350006,261.350006,249.899994,250.250000,250.250000,953312
2018-08-13,249.550003,249.550003,243.250000,248.550003,248.550003,1566376
2018-08-14,248.699997,249.899994,247.500000,248.699997,248.699997,477144
2018-08-16,247.500000,252.750000,245.000000,251.149994,251.149994,687994
2018-08-17,253.600006,258.950012,253.399994,257.350006,257.350006,706164
2018-08-20,262.000000,271.899994,259.450012,269.549988,269.549988,1787015
2018-08-21,271.049988,274.600006,266.899994,269.049988,269.049988,1457193
2018-08-23,269.700012,269.700012,256.399994,257.399994,257.399994,1408104
2018-08-24,256.350006,258.600006,255.050003,255.600006,255.600006,713958
2018-08-27,257.899994,259.500000,256.649994,258.899994,258.899994,630305
2018-08-28,261.000000,263.200012,259.299988,260.299988,260.299988,699602
2018-08-29,260.500000,263.700012,260.500000,261.600006,261.600006,407775
2018-08-30,261.850006,263.000000,259.100006,259.649994,259.649994,370471
2018-08-31,259.000000,268.200012,258.200012,267.100006,267.100006,834884
2018-09-03,271.700012,273.000000,265.450012,266.700012,266.700012,1083047
2018-09-04,270.600006,271.049988,260.649994,262.049988,262.049988,1025120
2018-09-05,260.000000,270.649994,255.449997,265.549988,265.549988,1120294
2018-09-06,271.000000,272.000000,264.049988,269.950012,269.950012,1168857
2018-09-07,270.799988,279.950012,269.200012,277.500000,277.500000,2165591
2018-09-10,276.299988,282.000000,272.000000,275.549988,275.549988,2087453
2018-09-11,277.399994,278.850006,266.000000,267.200012,267.200012,726352
2018-09-12,269.799988,269.799988,259.000000,262.649994,262.649994,1366439
2018-09-14,265.149994,269.299988,263.350006,266.450012,266.450012,707305
2018-09-17,264.700012,264.700012,259.500000,260.200012,260.200012,684453
2018-09-18,258.200012,259.649994,250.699997,251.449997,251.449997,1038105
2018-09-19,252.399994,255.149994,251.149994,252.699997,252.699997,631766
2018-09-21,254.750000,257.700012,229.050003,250.199997,250.199997,1552086
2018-09-24,251.800003,251.800003,239.350006,240.250000,240.250000,897977
2018-09-25,240.000000,243.399994,235.399994,240.899994,240.899994,1033377
2018-09-26,242.000000,244.000000,229.800003,233.300003,233.300003,3202783
2018-09-27,235.100006,236.800003,223.500000,225.550003,225.550003,1699432
2018-09-28,228.000000,230.600006,219.649994,223.449997,223.449997,987322
2018-10-01,224.300003,230.500000,220.050003,229.250000,229.250000,818192
2018-10-03,230.000000,232.750000,226.000000,227.550003,227.550003,732631
2018-10-04,225.000000,230.649994,221.600006,223.250000,223.250000,1034983
2018-10-05,223.250000,226.449997,215.000000,216.550003,216.550003,1078206
2018-10-08,216.550003,218.949997,208.149994,212.750000,212.750000,1342852
2018-10-09,205.800003,206.000000,170.649994,184.250000,184.250000,13254155
2018-10-10,186.000000,190.800003,185.000000,188.750000,188.750000,5564134
2018-10-11,184.750000,187.750000,178.100006,182.750000,182.750000,2259913
2018-10-12,186.000000,188.199997,182.750000,183.399994,183.399994,1773056
2018-10-15,185.699997,186.350006,182.800003,184.300003,184.300003,1182544
2018-10-16,184.600006,187.199997,184.600006,185.500000,185.500000,1269499
2018-10-17,188.399994,188.800003,177.949997,179.199997,179.199997,1972906
2018-10-19,179.250000,180.000000,174.250000,174.800003,174.800003,1322998
2018-10-22,176.800003,176.949997,170.000000,170.550003,170.550003,1638539
2018-10-23,170.000000,175.699997,169.800003,170.649994,170.649994,1582606
2018-10-24,172.550003,175.100006,169.100006,170.550003,170.550003,1729054
2018-10-25,168.300003,169.500000,164.550003,165.399994,165.399994,1519716
2018-10-26,166.100006,172.800003,165.800003,168.850006,168.850006,2124217
2018-10-29,169.100006,176.449997,167.949997,175.350006,175.350006,1362233
2018-10-30,177.699997,181.449997,176.000000,177.300003,177.300003,1554415
2018-10-31,178.399994,179.699997,173.500000,178.649994,178.649994,1554149
2018-11-01,179.199997,186.050003,177.399994,178.750000,178.750000,3369177
2018-11-02,181.500000,191.399994,181.000000,190.000000,190.000000,5190143
2018-11-05,191.399994,191.750000,186.699997,189.649994,189.649994,1542612
2018-11-06,192.000000,199.300003,191.300003,192.850006,192.850006,2610427
2018-11-07,196.500000,196.500000,193.600006,195.100006,195.100006,509220
2018-11-09,192.899994,200.750000,192.000000,195.399994,195.399994,1528586
2018-11-12,194.399994,194.850006,185.250000,185.949997,185.949997,1911213
2018-11-13,181.000000,182.949997,178.449997,179.800003,179.800003,1749642
2018-11-14,180.100006,183.149994,176.199997,176.800003,176.800003,1547882
2018-11-15,178.000000,182.800003,177.100006,179.949997,179.949997,1540327
2018-11-16,180.800003,181.899994,178.149994,179.399994,179.399994,1319503
2018-11-19,180.649994,184.949997,179.100006,184.300003,184.300003,1118238
2018-11-20,184.300003,188.399994,182.899994,183.300003,183.300003,1444305
2018-11-21,184.850006,186.750000,183.699997,184.149994,184.149994,646958
2018-11-22,185.000000,186.000000,181.600006,182.250000,182.250000,626743
2018-11-26,184.449997,184.550003,177.100006,181.699997,181.699997,936014
2018-11-27,182.300003,184.399994,178.899994,180.000000,180.000000,1052579
2018-11-28,181.300003,181.300003,173.850006,174.350006,174.350006,1014498
2018-11-29,177.000000,179.250000,173.649994,177.300003,177.300003,1002480
2018-11-30,173.500000,175.000000,170.500000,171.949997,171.949997,1337665
2018-12-03,173.699997,176.449997,170.199997,175.399994,175.399994,1611389
2018-12-04,177.800003,178.800003,175.149994,175.699997,175.699997,1126357
2018-12-05,173.750000,173.750000,168.699997,169.199997,169.199997,1552579
2018-12-06,168.949997,168.949997,161.399994,162.399994,162.399994,2258828
2018-12-07,162.600006,164.199997,160.750000,162.449997,162.449997,1796914
2018-12-10,160.550003,160.550003,156.100006,156.850006,156.850006,1341719
2018-12-11,155.199997,159.600006,154.699997,158.199997,158.199997,1253737
2018-12-12,159.899994,167.000000,158.000000,163.899994,163.899994,2100354
2018-12-13,166.699997,167.949997,165.649994,166.449997,166.449997,1422425
2018-12-14,166.800003,168.350006,164.800003,166.899994,166.899994,1259628
2018-12-17,167.399994,175.899994,167.300003,173.750000,173.750000,2385851
2018-12-18,174.000000,177.600006,173.199997,174.399994,174.399994,1719778
2018-12-19,176.000000,176.399994,172.500000,173.649994,173.649994,1074104
2018-12-20,173.600006,177.300003,171.899994,175.949997,175.949997,1802609
2018-12-21,177.300003,180.449997,175.100006,175.899994,175.899994,2535465
2018-12-24,176.500000,178.000000,171.449997,172.300003,172.300003,1471189
2018-12-26,172.000000,172.149994,167.699997,170.899994,170.899994,1321451
2018-12-27,173.000000,173.300003,168.050003,168.800003,168.800003,1137412
2018-12-28,169.899994,172.149994,169.199997,170.800003,170.800003,984514
2018-12-31,172.600006,173.899994,171.899994,172.600006,172.600006,536131
2019-01-01,173.699997,174.300003,171.350006,173.600006,173.600006,508944
2019-01-02,171.000000,171.699997,168.000000,168.550003,168.550003,966921
2019-01-03,169.300003,170.100006,165.399994,166.199997,166.199997,737133
2019-01-04,168.100006,171.899994,168.100006,170.750000,170.750000,1587545
2019-01-07,173.000000,178.300003,173.000000,175.250000,175.250000,1718423
2019-01-08,176.300003,180.500000,176.100006,179.350006,179.350006,2812302
2019-01-09,181.899994,183.899994,180.300003,183.100006,183.100006,1704199
2019-01-10,183.649994,186.800003,183.399994,185.550003,185.550003,1395744
2019-01-11,186.300003,187.550003,179.449997,180.300003,180.300003,1675130
2019-01-14,180.550003,187.399994,177.550003,182.300003,182.300003,1394079
2019-01-15,183.199997,185.800003,181.449997,185.399994,185.399994,987729
2019-01-16,185.500000,187.300003,184.100006,185.300003,185.300003,1125134
2019-01-17,186.300003,187.350006,183.399994,184.800003,184.800003,923301
2019-01-18,185.500000,185.600006,181.399994,183.100006,183.100006,678382
2019-01-21,183.300003,184.850006,180.399994,181.399994,181.399994,976947
2019-01-22,181.399994,182.649994,176.050003,180.449997,180.449997,1382085
2019-01-23,182.000000,182.699997,178.600006,180.250000,180.250000,802066
2019-01-24,179.699997,180.250000,173.750000,175.350006,175.350006,1713994
2019-01-25,176.300003,178.850006,172.000000,173.199997,173.199997,1099193
2019-01-28,174.300003,175.250000,169.550003,171.949997,171.949997,840853
2019-01-29,171.600006,174.800003,170.949997,173.449997,173.449997,727422
2019-01-30,174.500000,176.699997,173.149994,174.300003,174.300003,789934
2019-01-31,175.300003,183.500000,175.300003,181.250000,181.250000,952156
2019-02-01,182.000000,185.899994,179.600006,181.750000,181.750000,1322530
2019-02-04,181.000000,183.600006,178.199997,180.300003,180.300003,956049
2019-02-05,180.000000,181.000000,174.399994,175.550003,175.550003,1183820
2019-02-06,177.000000,179.300003,171.899994,178.199997,178.199997,991057
2019-02-07,179.449997,184.949997,179.000000,182.899994,182.899994,1391764
2019-02-08,164.649994,164.649994,141.899994,151.300003,151.300003,8155068
2019-02-11,150.500000,153.100006,145.800003,152.449997,152.449997,2158217
2019-02-12,153.600006,154.199997,150.750000,151.449997,151.449997,1557397
2019-02-14,155.800003,160.949997,153.600006,159.649994,159.649994,1945041
2019-02-15,160.000000,161.649994,153.350006,161.100006,161.100006,1704337
2019-02-18,162.300003,163.449997,159.199997,163.000000,163.000000,1406407
2019-02-19,164.800003,165.800003,161.100006,163.500000,163.500000,1129885
2019-02-20,165.000000,166.500000,163.850006,164.850006,164.850006,970839
2019-02-21,166.000000,170.600006,165.199997,169.699997,169.699997,1026534
2019-02-22,170.000000,175.250000,168.000000,174.550003,174.550003,1467268
2019-02-25,175.449997,177.550003,173.750000,175.550003,175.550003,1240408
2019-02-26,173.550003,183.350006,172.649994,182.699997,182.699997,1906259
2019-02-27,183.350006,186.050003,176.199997,177.199997,177.199997,1506034
2019-02-28,179.149994,181.500000,176.550003,177.850006,177.850006,1093755
2019-03-01,179.199997,184.000000,177.350006,180.100006,180.100006,2069035
2019-03-05,183.949997,198.000000,181.500000,194.000000,194.000000,4662031
2019-03-06,195.250000,198.300003,184.750000,188.550003,188.550003,1918813
2019-03-07,191.899994,193.399994,187.899994,189.199997,189.199997,1599345
2019-03-08,188.300003,188.300003,180.500000,181.649994,181.649994,1771451
2019-03-11,181.649994,184.449997,180.949997,182.149994,182.149994,1067848
2019-03-12,184.000000,186.000000,183.800003,184.750000,184.750000,1099984
2019-03-13,184.750000,184.750000,180.449997,181.600006,181.600006,854216
2019-03-14,181.000000,182.300003,177.649994,179.699997,179.699997,1026593
2019-03-15,180.000000,181.800003,177.550003,180.199997,180.199997,865686
2019-03-18,180.550003,184.649994,179.649994,182.300003,182.300003,875468
2019-03-19,182.000000,184.500000,180.899994,182.800003,182.800003,883855
2019-03-20,183.399994,183.550003,179.300003,179.850006,179.850006,661218
2019-03-22,180.250000,182.000000,174.899994,175.399994,175.399994,972209
2019-03-25,174.399994,174.399994,171.000000,171.350006,171.350006,1416422
2019-03-26,171.699997,173.600006,171.699997,173.100006,173.100006,744501
2019-03-27,174.000000,175.000000,169.000000,169.899994,169.899994,911314
2019-03-28,169.699997,171.449997,167.500000,170.600006,170.600006,952719
2019-04-01,176.000000,189.649994,176.000000,187.149994,187.149994,2926691
2019-04-02,188.750000,204.000000,185.250000,202.800003,202.800003,6793194
2019-04-03,205.300003,208.800003,199.000000,201.100006,201.100006,5047368
2019-04-04,202.350006,206.699997,201.300003,206.100006,206.100006,2517557
2019-04-05,208.000000,209.500000,202.449997,205.750000,205.750000,2604595
2019-04-08,206.500000,207.100006,198.500000,200.649994,200.649994,1540837
2019-04-09,200.399994,207.550003,198.050003,206.000000,206.000000,1955605
2019-04-10,206.399994,216.850006,205.750000,215.649994,215.649994,4318623
2019-04-11,216.600006,219.250000,213.300003,218.199997,218.199997,2539043
2019-04-12,219.000000,219.250000,215.050003,215.850006,215.850006,1246873
2019-04-15,216.000000,232.500000,216.000000,231.050003,231.050003,3973896
2019-04-16,234.550003,234.550003,225.699997,230.550003,230.550003,2618949
2019-04-18,232.000000,239.300003,230.449997,235.899994,235.899994,2879775
2019-04-22,235.899994,239.100006,231.750000,234.649994,234.649994,1869644
2019-04-23,235.199997,235.750000,230.350006,231.399994,231.399994,1214691
2019-04-24,233.000000,233.050003,217.949997,223.699997,223.699997,3204172
2019-04-25,224.250000,225.850006,220.250000,221.699997,221.699997,1626877
2019-04-26,222.000000,222.100006,214.050003,215.399994,215.399994,1818247
2019-04-30,215.550003,218.600006,210.350006,214.199997,214.199997,1304285
2019-05-02,212.899994,212.899994,205.949997,207.149994,207.149994,1508324
2019-05-03,204.899994,213.699997,203.199997,209.500000,209.500000,2125057
2019-05-06,205.000000,205.000000,198.250000,200.100006,200.100006,1876338
2019-05-07,201.699997,202.800003,189.350006,190.899994,190.899994,1661163
2019-05-08,190.500000,190.899994,184.250000,185.550003,185.550003,1431240
2019-05-09,183.600006,189.899994,182.500000,185.800003,185.800003,1884560
2019-05-10,188.000000,190.449997,184.399994,186.000000,186.000000,1990534
2019-05-13,186.399994,186.899994,179.300003,180.250000,180.250000,1239156
2019-05-14,178.500000,185.800003,177.899994,184.350006,184.350006,1487628
2019-05-15,185.949997,186.000000,167.500000,169.600006,169.600006,2235133
2019-05-16,175.050003,177.399994,172.800003,175.500000,175.500000,1540688
2019-05-17,175.250000,177.649994,170.199997,176.699997,176.699997,1197191
2019-05-20,182.000000,191.949997,179.350006,190.000000,190.000000,2433787
2019-05-21,186.600006,186.899994,174.100006,176.600006,176.600006,4238136
2019-05-22,177.300003,180.399994,174.899994,179.449997,179.449997,1627939
2019-05-23,183.750000,183.750000,173.300003,175.000000,175.000000,2016592
2019-05-24,178.000000,183.399994,175.500000,182.149994,182.149994,1780051
2019-05-27,182.050003,183.550003,179.300003,181.350006,181.350006,1116689
2019-05-28,181.699997,185.399994,180.000000,180.750000,180.750000,1372157
2019-05-29,180.399994,180.399994,175.449997,176.300003,176.300003,1136419
2019-05-30,176.649994,178.600006,173.300003,175.050003,175.050003,1247352
2019-05-31,176.500000,177.600006,170.100006,172.500000,172.500000,1392833
2019-06-03,170.000000,175.100006,168.600006,174.550003,174.550003,1562623
2019-06-04,174.000000,177.000000,172.550003,173.399994,173.399994,962279
2019-06-06,174.100006,175.699997,169.000000,169.800003,169.800003,1274390
2019-06-07,170.500000,171.699997,167.250000,169.399994,169.399994,1083012
2019-06-10,170.500000,172.000000,163.550003,166.149994,166.149994,1539964
2019-06-11,167.899994,171.850006,165.800003,170.649994,170.649994,1180007
2019-06-12,171.000000,172.000000,168.149994,169.000000,169.000000,796511
2019-06-13,166.000000,168.800003,164.500000,167.399994,167.399994,955719
2019-06-14,167.399994,167.649994,163.250000,164.100006,164.100006,905868
2019-06-17,164.050003,164.100006,158.000000,158.850006,158.850006,996593
2019-06-18,159.000000,160.949997,156.800003,158.300003,158.300003,1082680
2019-06-19,159.600006,163.699997,152.500000,154.649994,154.649994,1719082
2019-06-20,153.000000,159.899994,152.100006,159.149994,159.149994,1359471
2019-06-21,154.899994,160.750000,154.550003,159.000000,159.000000,1313159
2019-06-24,159.300003,160.149994,156.300003,159.250000,159.250000,1048423
2019-06-25,158.399994,160.899994,156.800003,160.500000,160.500000,1126088
2019-06-26,160.399994,162.199997,158.800003,161.100006,161.100006,1060473
2019-06-27,162.000000,167.899994,161.100006,165.850006,165.850006,1512713
2019-06-28,165.649994,166.800003,161.399994,162.600006,162.600006,1067539
2019-07-01,163.750000,169.350006,163.250000,167.850006,167.850006,1376245
2019-07-02,167.000000,167.250000,161.350006,163.699997,163.699997,950852
2019-07-03,163.699997,165.000000,161.750000,162.350006,162.350006,941947
2019-07-04,162.699997,167.800003,162.100006,165.199997,165.199997,1482509
2019-07-05,165.850006,166.899994,159.600006,160.149994,160.149994,1081086
2019-07-08,159.600006,159.600006,153.500000,154.649994,154.649994,1027817
2019-07-09,154.000000,157.149994,152.649994,155.750000,155.750000,1212001
2019-07-10,156.050003,156.300003,149.149994,151.399994,151.399994,2137778
2019-07-11,153.350006,157.649994,150.399994,156.899994,156.899994,1818655
2019-07-12,156.399994,162.699997,153.949997,159.300003,159.300003,1654697
2019-07-15,159.500000,162.600006,157.800003,160.949997,160.949997,1010589
2019-07-16,160.199997,170.899994,159.350006,169.850006,169.850006,2071726
2019-07-17,170.000000,172.399994,166.300003,167.850006,167.850006,1413456
2019-07-18,167.699997,167.699997,160.100006,160.800003,160.800003,1133938
2019-07-19,162.000000,162.500000,153.899994,154.800003,154.800003,1378105
2019-07-22,155.050003,159.250000,155.050003,156.699997,156.699997,1221780
2019-07-23,157.050003,159.000000,154.800003,156.199997,156.199997,730430
2019-07-24,156.600006,157.500000,150.399994,151.250000,151.250000,995479
2019-07-25,151.699997,152.550003,143.750000,144.350006,144.350006,2065053
2019-07-26,138.149994,150.050003,138.149994,147.199997,147.199997,4307935
2019-07-29,148.500000,148.500000,136.949997,137.600006,137.600006,2455452
2019-07-30,138.399994,139.699997,132.600006,133.449997,133.449997,1969623
2019-07-31,134.449997,136.300003,132.500000,135.600006,135.600006,1498182
2019-08-01,135.800003,136.250000,127.599998,129.500000,129.500000,2930418
2019-08-02,128.899994,133.199997,126.800003,130.600006,130.600006,2561175
2019-08-05,127.949997,128.000000,122.400002,123.750000,123.750000,2667848
2019-08-06,122.349998,126.500000,121.849998,122.550003,122.550003,2524258
2019-08-07,122.550003,123.800003,116.400002,117.400002,117.400002,3204358
2019-08-08,117.650002,124.949997,116.949997,123.949997,123.949997,2522247
2019-08-09,124.650002,126.500000,120.699997,122.050003,122.050003,3331629
2019-08-13,124.000000,126.349998,121.000000,122.000000,122.000000,2602763
2019-08-14,122.300003,123.800003,118.599998,120.849998,120.849998,1927978
2019-08-16,120.000000,122.400002,117.400002,121.199997,121.199997,2166532
2019-08-19,121.500000,122.400002,120.000000,120.750000,120.750000,1765704
2019-08-20,119.949997,124.800003,119.099998,123.800003,123.800003,2273178
2019-08-21,123.500000,123.500000,109.550003,112.300003,112.300003,4689886
2019-08-22,112.199997,114.000000,106.199997,107.650002,107.650002,2938664
2019-08-23,109.500000,111.650002,107.699997,111.150002,111.150002,2780239
2019-08-26,115.650002,115.650002,106.900002,110.500000,110.500000,3503995
2019-08-27,112.300003,121.400002,111.750000,120.300003,120.300003,4260357
2019-08-28,120.750000,124.050003,114.750000,116.349998,116.349998,4908228
2019-08-29,116.349998,118.449997,112.099998,114.349998,114.349998,4019911
2019-08-30,115.000000,117.099998,112.050003,116.750000,116.750000,3112120
2019-09-03,111.650002,115.150002,111.400002,112.650002,112.650002,2167576
2019-09-04,112.199997,113.000000,106.000000,109.500000,109.500000,4774455
2019-09-05,110.000000,119.199997,109.500000,118.050003,118.050003,5909050
2019-09-06,118.599998,122.199997,116.650002,121.099998,121.099998,4378366
2019-09-09,119.400002,122.500000,117.300003,121.900002,121.900002,3770270
2019-09-11,124.500000,135.000000,124.500000,134.350006,134.350006,5801021
2019-09-12,134.550003,135.300003,126.800003,127.949997,127.949997,3956061
2019-09-13,129.300003,131.000000,125.500000,129.550003,129.550003,4657739
2019-09-16,128.199997,130.350006,126.699997,128.550003,128.550003,2678417
2019-09-17,128.750000,130.449997,121.400002,121.949997,121.949997,3235096
2019-09-18,122.900002,125.550003,120.500000,121.849998,121.849998,3958456
2019-09-19,123.500000,125.250000,121.300003,124.250000,124.250000,3022513
2019-09-20,125.000000,137.800003,122.699997,133.399994,133.399994,6461166
2019-09-23,135.000000,138.449997,126.449997,127.849998,127.849998,7273047
2019-09-24,128.800003,132.149994,128.000000,130.850006,130.850006,3455586
2019-09-25,129.949997,129.949997,121.500000,123.000000,123.000000,3338250
2019-09-26,123.949997,127.199997,122.900002,124.500000,124.500000,2647017
2019-09-27,122.500000,122.500000,118.250000,119.900002,119.900002,3069634
2019-09-30,120.349998,120.800003,116.449997,117.449997,117.449997,2246672
2019-10-01,118.400002,119.800003,113.050003,115.349998,115.349998,3384596
2019-10-03,112.000000,123.500000,112.000000,122.449997,122.449997,3386018
2019-10-04,124.949997,124.949997,118.650002,119.550003,119.550003,2314731
2019-10-07,120.500000,120.500000,116.000000,117.449997,117.449997,2006001
2019-10-09,118.900002,121.599998,115.500000,120.849998,120.849998,2691452
2019-10-10,120.000000,120.000000,116.250000,116.900002,116.900002,1853365
2019-10-11,117.699997,122.150002,117.250000,121.349998,121.349998,2862153
2019-10-14,122.550003,130.050003,122.550003,127.800003,127.800003,3791400
2019-10-15,127.500000,128.949997,123.750000,126.949997,126.949997,3220165
2019-10-16,127.500000,128.250000,124.500000,125.800003,125.800003,2004725
2019-10-17,126.949997,143.800003,125.150002,138.149994,138.149994,4292640
2019-10-18,140.000000,141.800003,135.550003,136.699997,136.699997,4141592
2019-10-22,133.399994,135.600006,129.850006,131.899994,131.899994,2916864
2019-10-23,130.149994,133.850006,127.349998,132.649994,132.649994,2853041
2019-10-24,133.500000,135.100006,130.699997,133.449997,133.449997,2177527
2019-10-25,132.800003,133.000000,125.849998,126.949997,126.949997,2627744
2019-10-27,null,null,null,null,null,null
2019-10-29,151.500000,175.449997,151.500000,172.550003,172.550003,9419500
2019-10-30,174.399994,175.500000,166.600006,171.850006,171.850006,5665026
2019-10-31,170.850006,179.500000,169.050003,177.699997,177.699997,4722799
2019-11-01,175.100006,178.000000,172.500000,174.899994,174.899994,2471566
2019-11-04,172.000000,178.350006,171.000000,172.149994,172.149994,3159469
2019-11-05,172.949997,175.699997,169.949997,172.000000,172.000000,2451232
2019-11-06,172.100006,176.399994,170.500000,174.350006,174.350006,1721329
2019-11-07,175.000000,175.000000,167.800003,171.449997,171.449997,2145274
2019-11-08,171.449997,178.750000,167.850006,169.149994,169.149994,2074457
2019-11-11,169.899994,172.899994,169.250000,172.000000,172.000000,1379747
2019-11-13,171.500000,176.000000,169.399994,170.600006,170.600006,1729899
2019-11-14,170.899994,170.899994,165.500000,167.000000,167.000000,1620900
2019-11-15,169.000000,173.350006,167.449997,168.600006,168.600006,1442484
2019-11-18,171.699997,171.899994,169.350006,170.050003,170.050003,1302130
2019-11-19,171.000000,171.850006,167.149994,167.750000,167.750000,1268625
2019-11-20,168.000000,170.199997,166.399994,167.250000,167.250000,1505118
2019-11-21,167.949997,170.100006,163.050003,164.199997,164.199997,1608999
2019-11-22,165.199997,165.199997,160.600006,162.300003,162.300003,1461271
2019-11-25,161.750000,166.399994,160.000000,166.050003,166.050003,2141645
2019-11-26,166.300003,167.250000,162.550003,163.800003,163.800003,2047761
2019-11-27,165.800003,169.250000,165.000000,165.750000,165.750000,1995979
2019-11-28,166.350006,166.350006,163.550003,164.800003,164.800003,1143389
2019-11-29,164.550003,167.699997,160.800003,161.449997,161.449997,1435477
2019-12-02,161.000000,163.050003,158.949997,161.000000,161.000000,1001550
2019-12-03,162.699997,162.949997,157.449997,158.149994,158.149994,1348314
2019-12-04,158.600006,170.399994,157.899994,169.399994,169.399994,3793325
2019-12-05,170.600006,172.199997,165.300003,166.100006,166.100006,2307039
2019-12-06,167.899994,168.000000,160.050003,161.500000,161.500000,1772914
2019-12-09,162.500000,166.399994,159.850006,160.550003,160.550003,2056906
2019-12-10,162.199997,163.250000,159.000000,159.649994,159.649994,1436571
2019-12-11,160.800003,162.899994,157.449997,161.750000,161.750000,1178921
2019-12-12,163.550003,174.949997,162.699997,173.350006,173.350006,3442273
2019-12-13,177.000000,183.899994,175.500000,176.649994,176.649994,4955131
2019-12-16,177.800003,178.699997,173.300003,174.899994,174.899994,1320147
2019-12-17,176.100006,181.199997,175.399994,180.199997,180.199997,2120189
2019-12-18,181.449997,184.500000,170.500000,174.699997,174.699997,3471732
2019-12-19,174.050003,179.949997,174.050003,179.149994,179.149994,2665639
2019-12-20,180.500000,181.649994,174.899994,176.000000,176.000000,1491242
2019-12-23,176.649994,178.949997,174.300003,176.050003,176.050003,1364591
2019-12-24,177.649994,177.899994,174.699997,175.500000,175.500000,1055882
2019-12-26,176.000000,176.350006,174.100006,174.600006,174.600006,714360
2019-12-27,175.500000,176.949997,174.949997,176.100006,176.100006,500007
2019-12-30,177.500000,184.250000,176.449997,183.600006,183.600006,1976823
2019-12-31,184.100006,187.899994,181.550003,185.100006,185.100006,2633656
2020-01-01,185.850006,186.699997,183.750000,184.399994,184.399994,1461450
2020-01-02,187.399994,194.600006,184.800003,193.850006,193.850006,2638338
2020-01-03,193.699997,195.600006,189.399994,191.050003,191.050003,2105309
2020-01-06,191.000000,191.000000,185.000000,185.600006,185.600006,1703112
2020-01-07,187.500000,189.399994,182.300003,184.750000,184.750000,1825796
2020-01-08,180.449997,184.050003,180.300003,182.600006,182.600006,988610
2020-01-09,185.449997,192.800003,184.399994,192.050003,192.050003,1797437
2020-01-10,192.550003,199.000000,190.000000,196.399994,196.399994,2505329
2020-01-13,194.699997,197.800003,191.600006,196.250000,196.250000,1413069
